season,week,game_id,platform,owner_id_home,owner_id_away,score_home,score_away,winner_owner_id,is_playoffs
2024,6,fleaflicker:2024:311194:6:54839025,fleaflicker,owner_john,owner_joe,81.76,84.86,owner_joe,False
2024,6,fleaflicker:2024:311194:6:54839024,fleaflicker,ben_mccoy,owner_david,100.52,79.5,ben_mccoy,False
2024,6,fleaflicker:2024:311194:6:54839023,fleaflicker,owner_ryan,owner_cliff,86.8,87.7,owner_cliff,False
2024,6,fleaflicker:2024:311194:6:54839022,fleaflicker,owner_chris_c,owner_jeff,76.72,72.16,owner_chris_c,False
2024,6,fleaflicker:2024:311194:6:54839021,fleaflicker,owner_james,owner_chris_d,102.54,93.78,owner_james,False
2024,7,fleaflicker:2024:311194:7:54839030,fleaflicker,owner_ryan,owner_kyle,103.62,80.3,owner_ryan,False
2024,7,fleaflicker:2024:311194:7:54839029,fleaflicker,owner_chris_c,owner_grant,90.84,84.28,owner_chris_c,False
2024,7,fleaflicker:2024:311194:7:54839028,fleaflicker,owner_james,owner_joe,110.1,117.64,owner_joe,False
2024,7,fleaflicker:2024:311194:7:54839027,fleaflicker,owner_jeff,owner_david,90.16,73.86,owner_jeff,False
2024,7,fleaflicker:2024:311194:7:54839026,fleaflicker,owner_cliff,owner_chris_d,91.08,95.14,owner_chris_d,False
2024,7,fleaflicker:2024:311194:7:54839031,fleaflicker,ben_mccoy,owner_john,76.94,87.3,owner_john,False
2024,8,fleaflicker:2024:311194:8:54839035,fleaflicker,owner_james,owner_kyle,70.04,98.16,owner_kyle,False
2024,8,fleaflicker:2024:311194:8:54839034,fleaflicker,owner_jeff,owner_grant,107.84,105.54,owner_jeff,False
2024,8,fleaflicker:2024:311194:8:54839033,fleaflicker,owner_cliff,owner_joe,85.3,94.12,owner_joe,False
2024,8,fleaflicker:2024:311194:8:54839032,fleaflicker,owner_david,owner_chris_d,101.88,82.9,owner_david,False
2024,8,fleaflicker:2024:311194:8:54839037,fleaflicker,owner_ryan,ben_mccoy,69.62,125.86,ben_mccoy,False
2024,8,fleaflicker:2024:311194:8:54839036,fleaflicker,owner_chris_c,owner_john,82.46,128.48,owner_john,False
2024,9,fleaflicker:2024:311194:9:54839039,fleaflicker,owner_joe,owner_kyle,88.86,65.42,owner_joe,False
